"CountryCode","CountryName","IndicatorName","IndicatorCode","Year","Perct","Region","IncomeGroup"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2011,53.68,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2003,57.26,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2015,52,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1998,59.52,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1994,61.32,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2007,55.45,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1999,59.07,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1990,63.13,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1991,62.68,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1997,59.97,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2001,58.16,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2006,55.9,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1992,62.23,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1996,60.42,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2002,57.71,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2004,56.81,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2009,54.55,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1995,60.87,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",1993,61.77,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2010,54.1,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2000,58.61,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2008,55,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2013,52.84,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2005,56.36,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2014,52.42,"Sub-Saharan Africa","Low income"
"TZA","Tanzania","Forest area (% of land area)","AG.LND.FRST.ZS",2012,53.26,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2003,18.04,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2005,17.16,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1997,20.69,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2009,14.45,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2006,16.48,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2001,18.92,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1991,23.34,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1992,22.89,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1999,19.8,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2007,15.81,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2013,11.71,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1993,22.45,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1990,23.78,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1998,20.25,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2008,15.13,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2002,18.48,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2004,17.6,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2000,19.36,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1996,21.13,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2015,10.36,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2011,13.06,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1995,21.57,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2014,11.03,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",1994,22.01,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2010,13.73,"Sub-Saharan Africa","Low income"
"UGA","Uganda","Forest area (% of land area)","AG.LND.FRST.ZS",2012,12.38,"Sub-Saharan Africa","Low income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2009,16.49,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1997,16.29,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1999,16.37,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1995,16.21,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2003,16.48,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2014,16.63,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2008,16.5,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2010,16.48,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2005,16.53,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2001,16.44,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2011,16.52,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1991,16.01,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1993,16.13,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2007,16.51,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2006,16.52,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1990,16.01,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1998,16.33,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2012,16.56,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2002,16.46,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1992,16.09,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2000,16.41,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2015,16.67,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2004,16.5,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",2013,16.59,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1994,16.17,"Europe & Central Asia","Lower middle income"
"UKR","Ukraine","Forest area (% of land area)","AG.LND.FRST.ZS",1996,16.25,"Europe & Central Asia","Lower middle income"
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2013,34.89,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1999,35.03,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2015,34.88,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2006,34.89,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2008,34.9,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2012,34.9,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2014,34.89,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1998,35.07,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1995,35.15,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2005,34.89,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2009,34.91,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1997,35.09,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1996,35.12,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2004,34.91,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2003,34.94,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2007,34.9,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2011,34.9,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2010,34.91,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2002,34.96,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1990,35.31,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2000,35,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1994,35.18,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2001,34.98,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1991,35.28,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1993,35.22,"",""
"UMC","Upper middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1992,35.25,"",""
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2010,9.89,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2013,10.28,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1999,7.5,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2009,9.65,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2008,9.41,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2011,10.02,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2014,10.41,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1990,4.56,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1998,7.17,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1994,5.87,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2012,10.15,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2015,10.54,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2001,8,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1997,6.85,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2004,8.52,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1995,6.19,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2006,8.93,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2007,9.17,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1993,5.54,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2002,8.17,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2005,8.7,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2000,7.83,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1996,6.52,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",2003,8.35,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1991,4.89,"Latin America & Caribbean","High income"
"URY","Uruguay","Forest area (% of land area)","AG.LND.FRST.ZS",1992,5.21,"Latin America & Caribbean","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2010,33.75,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2012,33.81,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2013,33.84,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1997,33.11,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1998,33.12,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2008,33.58,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2007,33.44,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2014,33.87,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1990,33.02,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2009,33.66,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1994,33.07,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2011,33.78,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2015,33.9,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2006,33.35,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2001,33.16,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2004,33.24,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1999,33.13,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2005,33.26,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2003,33.21,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1991,33.03,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1993,33.06,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2000,33.13,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1996,33.09,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",2002,33.18,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1995,33.08,"North America","High income"
"USA","United States","Forest area (% of land area)","AG.LND.FRST.ZS",1992,33.05,"North America","High income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2014,7.6,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2012,7.65,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1998,7.47,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2013,7.62,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1997,7.43,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2006,7.74,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2008,7.72,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2010,7.7,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1990,7.16,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1993,7.28,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2009,7.71,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1994,7.31,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2011,7.67,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2015,7.57,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1995,7.35,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2001,7.59,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2004,7.71,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1999,7.51,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2005,7.75,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2003,7.67,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2007,7.73,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1991,7.16,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2000,7.55,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1996,7.39,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",2002,7.63,"Europe & Central Asia","Lower middle income"
"UZB","Uzbekistan","Forest area (% of land area)","AG.LND.FRST.ZS",1992,7.24,"Europe & Central Asia","Lower middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2014,69.23,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2012,69.23,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1998,66.15,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2013,69.23,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1997,65.9,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1990,64.1,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2006,67.18,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2008,68.21,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2010,69.23,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1999,66.41,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1993,64.87,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2009,68.72,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1994,65.13,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2011,69.23,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2015,69.23,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1995,65.38,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2001,66.67,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2004,66.67,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1991,64.36,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2005,66.67,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2003,66.67,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2007,67.69,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2002,66.67,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",2000,66.67,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1996,65.64,"Latin America & Caribbean","Upper middle income"
"VCT","St. Vincent and the Grenadines","Forest area (% of land area)","AG.LND.FRST.ZS",1992,64.62,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2014,53.11,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1997,56.7,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2012,53.48,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1998,56.38,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2013,53.3,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2004,54.42,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1990,58.98,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2006,54.05,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2008,53.95,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2010,53.86,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1999,56.05,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1993,58.01,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2009,53.9,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1994,57.68,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2011,53.67,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2015,52.93,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1995,57.35,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2001,55.4,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2007,54,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1991,58.66,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2005,54.09,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2003,54.75,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1996,57.03,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2002,55.07,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",2000,55.72,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela, RB","Forest area (% of land area)","AG.LND.FRST.ZS",1992,58.33,"Latin America & Caribbean","Upper middle income"
